Durasi Laptop,Penggunaan Medsos di Laptop,Durasi Medsos di Laptop,Social_Media_Instagram di Laptop,Social_Media_Tiktok di Laptop,Social_Media_Youtube di Laptop,Hiburan Instagram di laptop,Berita Instagram di laptop,Edukasi Instagram di laptop,Teknologi Instagram di laptop,Hobi Instagram di laptop,Hiburan TikTok di laptop,Berita TikTok di laptop,Edukasi TikTok di laptop,Teknologi TikTok di laptop,Hobi TikTok di laptop,Programming Skill
0.591078974194839,1.2410247596063955,0.5558793479263375,1.4065416168256142,0.8911313706714228,-1.0254173370887756,0.5121248660448603,0.35638270848626813,0.47776512593518883,0.963299130025909,-0.012743816714464748,0.6449185930417787,0.5596503971054282,0.6764898031864922,0.8081649617155,0.2698184435933873,70
-0.45617116812947,0.374851001753606,-1.9717055687554126,-0.17978448694450477,0.19608559781292823,-0.018519325398856312,0.4366380651586135,0.4525713870621,-0.9570088622813894,-0.35531480367799917,-0.31422767550405206,0.18329649376203475,0.19130010458152033,-0.977657779621006,-0.5226510936866041,0.7981449617290105,42
-0.7997101473482231,-0.02287874136827205,-0.2055040343461838,1.021601829815319,1.068378068953417,-0.7469341956371139,-0.031310470350843764,0.2965270557018302,0.16103124419166792,-0.8118326677132,-0.5472878687759233,0.6279368313436743,0.805288825716779,0.024191118641935176,-0.5773328987117039,-0.060596632945023925,36
0.05054435517060203,-1.508204212001622,-0.8468953447048739,0.6764224012133508,-0.11178006804431022,-0.8832443693742414,-0.2556219515281084,-1.5629923868231952,0.19864316736088006,0.3755438707328998,0.6573022358497479,-0.1714906393324889,-0.2380709101959152,-0.13233109348752842,0.043824216010036075,0.0891425676096762,56
-2.4739199361373503,0.41830881892386884,0.18972243417189422,-0.8595001098339026,0.32230014100533716,-0.4932853880953593,0.7070852044491237,-0.06992282660810056,0.22932999691183978,0.37586385870608097,0.7444948747288868,0.2437203531087248,-0.3730044574588773,0.20411740487895766,-0.18901729058659372,-0.13690187206661053,76
2.9872330970760945,0.38232169363877,0.9006859353644237,1.3765897149794315,-2.0585582875922275,0.2669514953173132,-1.1717482920959676,0.061172246800043927,1.8667954758084648,0.48504697756630627,0.522062279493863,-0.5907789146002592,-0.4742549070343918,1.203631276231369,0.4899033315308515,-0.40084769147821814,66
-2.4664848345426327,-1.1231373190409133,-1.488155776731469,0.5596992514688492,-0.502523304551024,0.4533378189882863,0.4669294728789924,0.2353359527064862,0.7471552558078564,-0.58981582235106,0.3103964898263057,0.38411129082043133,0.2761551211003948,-0.16113377086750072,0.2619308550023554,0.9590148379358654,62
-0.21072951678573887,1.1093515604130315,-1.3649829968048734,-0.16610518222734635,-1.3171684910786758,-0.27857326579852093,0.046110578976832864,-0.2064791502495981,-0.7667466849322649,-1.565473007486213,-0.10172862277956748,0.07542846405356518,0.12884659446571578,-0.4963115229646018,0.11210650104583583,1.235000014223202,55
-0.00626550422047101,1.188620846720119,-3.4858630861292816,1.910039854321156,-1.0898887000165136,1.1526926551231453,0.8244119448712633,-0.8699529312260265,0.6902580350822308,0.8207276693345262,-0.06356264303063344,1.0317512519545984,-0.06049419070745742,-0.15495342690276073,-0.049413627069654055,0.3163339828584459,39
1.2181559992467483,2.73902891505282,0.45473676947583724,1.3297671407989453,0.641172653774781,-1.1666957010531167,-0.040371261825847486,1.0271639242482924,0.17642047713827141,-0.7893680205246566,0.9689001518862972,-0.917596711274958,0.329956628185455,0.718666614958944,0.4096818663872511,-0.48738519192953983,64
0.79925167659185,-0.09015466943671474,2.2812451824297955,-0.05978189812767983,-0.5251626815434626,0.38874018733978116,-1.3410087068611056,-0.5072549573997803,-0.3809458903755351,-0.6235232646710751,-1.0564858079793993,0.3314967902375008,0.46795115959361483,-0.5493212963632417,-0.5678105005617493,0.06904432199667042,69
-1.5453555117064715,0.430986610973807,1.6799440667635437,-1.3655203178478919,-0.6649602844627072,0.011762794699493661,0.5483841931814258,2.419783062545458,-0.14282525112418978,0.5750950451800096,0.1784485763622404,-0.8051259746325947,-0.7517651883837909,0.8273974803579089,-0.12441930234399609,0.5634430533891642,64
1.5889014538271204,1.0116610140031626,1.296577673320386,-2.7050359602052576,1.0198810314299347,-0.7243029274799796,0.402201594856812,-0.13671632557125157,-1.2050215330852645,0.5363584876975448,-0.5749499771125246,-0.29813530490990203,0.5151531031649491,0.23479051307195997,0.578197473422236,0.2742452407619197,62
1.2105947317502093,0.8913142134596983,1.4543079964625003,-2.279400728657681,0.008572005558148839,-1.268772698314014,0.1658220250020938,-1.435712406741165,1.1351445611014002,0.7558174970555341,-1.3296079873211026,-0.3562280943911665,-0.10053694326863852,-0.5906402949011461,0.0573879030873708,0.23466674665059467,49
-1.9714492424760748,-1.3915342655353296,-1.7183310435460082,0.791517707714582,-0.7668063342383457,0.45229278567526754,-0.6483211355610621,1.1424944787962048,-0.7060961900479561,-0.43761429253509654,0.05086729216735377,-0.5693329972846248,0.06047931899693885,-0.19739546181051787,0.41899774742997375,-0.6912358153381958,44
-1.1219222214464646,-2.2660544553905937,-0.34949529230526305,0.47421993318127337,0.25844989889969455,-0.16812568259317331,-0.2209038791386343,-1.1153017633489009,-0.9533208545773444,-0.5092418773413594,0.8963270100765751,0.4423657155688613,0.33451558315556223,0.5565623779352946,0.13831399604689135,0.37701326311064753,44
-0.9058157710310841,0.7625387561816851,-0.9464859251240813,-0.3218297293164756,-0.4826245703015816,-0.46136186008932906,0.005400534726310418,-0.5042561931474997,-0.8509538397630706,-0.7623578168622238,-0.0690628099658388,-1.0167753649487075,0.1106038217952127,-0.7445248222704343,-0.3326219110515355,-0.35503280923550856,37
3.4961009207037046,1.575379416106254,1.8016593721360001,0.7286328972165681,-0.7251384725136188,-0.4528255958731229,-0.33187074041292175,-0.9157128592873411,1.7207491227815965,0.3423765394307916,0.47601556541461537,-1.167618437350003,-0.08599559911481888,0.4350010732319606,-0.5567126242729553,0.828106682508238,55
-0.586733350929958,2.5181568931811626,1.9752561745991244,1.3448555845898393,-0.06379507279239342,-0.21887089615467736,0.48196085645178366,-0.45325588040258574,0.2225749042587167,0.438558598382786,-0.34650958135836324,0.31010716040652375,0.7952557699424486,0.29914243976780064,-0.4166703970915177,-0.44951241502128414,47
-2.1069007425604767,0.18563334773880497,0.5962743169079854,-0.8551690959127222,-0.8861094378439673,-0.46009976395485536,-0.8563248830874244,0.506902466478424,-0.4116520861741087,0.7407236300015219,-0.9347861310860618,0.6864410286013592,0.08354333954604952,-0.6010858375668856,-0.185184892250048,0.058736597293423884,48
2.113900521437146,0.9920526788891725,3.0856419990440704,0.7898353090168866,-0.43852541188270655,0.03606915194208701,-1.141537903664279,0.8522561380115323,0.21719046180534554,0.42678573158141414,-1.1480680595803494,-0.12858153690132454,-0.394193692664625,0.06262643920836763,0.561772324000785,-0.4467391655889614,45
2.5799301233128813,1.591700824247174,1.8901900340538367,-0.528282697782788,1.0074838169266453,0.548593660252027,0.7281615012247326,0.0754121510579441,0.3594464069453293,-0.20311996213948572,-1.00331990049506,-0.03446086981903308,-0.04332916623906001,1.0176975685887764,0.05257015735297801,-0.4822211381143147,75
0.4482172219077968,-0.7029557307093198,1.9688900422280353,0.5721450573704434,-0.5644137840897262,0.508703281021501,0.0044998283703627275,-0.34746604572513307,0.6685333286066791,0.1581845944208871,0.38180763402456647,-0.26628432615415387,0.01796325907977801,-0.0714058577103108,-0.22468379994422433,0.0595244347620112,56
-2.801980962891353,-0.019271785811452162,-1.2007296708044262,-0.30490798217073645,0.6214204107442622,-0.7165670052150258,-0.6805469439244813,-0.24521860832843903,-0.09945605190832245,0.39617105111489426,-0.054263879175869084,0.5547456150576865,-0.014126674689519402,0.09214332651786909,0.7086138616665525,-0.4210522406170679,53
1.9598427462399282,0.7506667667172097,0.441764755482172,0.582837734376973,0.5251123454558272,-0.17327099206661264,-0.49979073341114716,-0.1667608003330113,-1.4016408153546793,0.22432518102088098,-0.7345165969463343,0.20059277723515762,-0.49826361953366516,-0.29652021945738766,-0.656288123638381,-0.2037656963204899,59
0.6495944552771599,-1.4295061166552676,-0.9305038280353113,-1.2011927074696245,2.0660558270416503,-0.35652473565273307,-0.20138558612377555,-0.9537542222684986,-0.03434659174054211,-0.2750530837967253,-0.7505270495461609,-0.10876268312043183,0.012977589818441495,-0.6362543643883701,-0.20041607116196733,0.9643097684734627,62
-2.737638321284581,0.06217310571232074,0.07514063792083782,0.6471896274980519,-0.6896607369863018,-0.517065783023637,-0.38926152945771136,-0.23011319897430096,-0.2651820031832066,-0.6938620966340426,0.5513482933202484,-0.21363625082300966,1.0371507865924978,-1.0409289500694325,1.2648137072333996,-0.5127103663978917,63
-0.1804262174375051,4.226907119714789,-0.35021303202860654,-0.23266835847162354,1.767689780563106,-0.1892224872219315,0.20901501491885774,-0.22103879401388743,-0.3102391981380804,-1.0597156623318986,-0.0032761014308343964,0.2479157623248364,0.03238388495105333,-0.026261594500112114,0.7103581834876819,-0.07417200634827961,57
-1.9618861397097098,-1.6124693014679712,-0.19183828236646125,0.8696054442034848,1.1519222258151325,-1.1670925935448093,-0.9189071583765235,0.979575564235951,0.6226073180626505,0.3456785116696104,-0.37394269746229586,-0.08501867010463925,0.4291174432839598,0.002784552643682757,1.046864490951437,-0.3353165765422515,72
-0.8730958034902789,-1.679548151217776,-0.2635367900119587,-1.5692692765394474,-0.5964443857060612,1.1251761482340266,-1.0726472622684664,-0.10821298517211858,-0.06590509701426153,-0.37267374644695206,0.8904159238944631,0.3898537425419279,0.9140773491087603,0.12088162899042479,0.5882512969664467,-0.5482370449617999,44
-0.8201740275690486,-2.5673594886845805,-0.8054017441654572,0.008644806217384308,-0.1459597561894558,0.13428189055547815,-0.6105735776285494,0.0577975053767874,1.2347592782631724,-0.46033092760291744,-1.0076676547797503,0.5094812362133688,1.6858498834588405,-0.08650339188562398,-0.6709300503738649,0.18353902985755666,39
-3.211339253716748,0.8300379739008107,-0.6670916356033617,-1.3301620214805954,0.17652968707015249,-0.3088279147547138,-0.05258988325399139,-0.008081166082889776,-1.1837914023598188,-0.2775850396385214,-0.050294633582048866,0.7667815471013029,-0.9713396308975296,0.7229242035080428,-0.8668073675052517,0.553552307324521,48
-1.9737114242582363,-1.5977363106896578,-0.9817350383647694,-1.2277875015339532,0.23511358734965954,0.6247237173229127,-0.8578925121506944,0.2325242578395309,0.5455113376141438,-0.24831321568783515,-0.4284636853844541,-0.6870490155217477,-0.25958509766142845,0.16926963805873396,0.155740766416973,-0.49726773205573543,42
0.42981152444661264,-1.5184415870604229,1.2717577986267004,-0.2376354851904807,-0.912827499044877,-0.3357765723573859,-0.6256676488028339,-0.18327387396157163,0.5457256714146502,0.26160500673356735,0.49659135213909017,-0.4224309522123963,0.23358727193547307,-0.2798378772947939,0.09177439721457481,0.44641328208530734,70
0.6927493723564253,-2.8511036813725497,-0.2008941509145658,0.24614725683656538,0.9928730515193478,-0.6874205100953558,-0.43645399617482844,-0.5003376700865926,1.0941597309764712,-0.13515806607563602,0.9850359309365558,0.3337089592531282,-0.10446545097720072,0.21872436762645722,-0.2087239591365177,-0.44120598409639294,47
-2.3714945288115197,-2.2605628519034444,-0.9516716525807569,0.03254080119231182,0.5700959564202938,0.4209214354924443,-0.32366008681609154,-0.6102214260015966,-1.044354852070345,-0.7588317551099835,-0.30261918703948504,0.506496899721294,-1.1838968669175156,-1.058394967279655,0.05315127203220955,-0.09994146851442019,53
-0.7467613434373316,-3.1405629273534643,-0.2702687665705255,0.5825064349526629,0.27822700485256247,-0.10032418236764983,-0.45582828379588813,-0.5110607674070322,0.027040111074324413,0.8683942415450631,-0.19044692570216273,-0.3694998937885995,-0.5036682586951904,-0.5037953972780843,-0.20719119327646873,-0.30537289097996406,50
0.38918116020752136,-0.16420218759276264,0.1283212518595163,-1.2771653789192283,-0.2123548452146918,-0.3447056207927373,-0.2554575901096565,0.6804981340720968,-0.9208924424217934,0.12629300262370058,-0.6850636807004459,0.42368539234212194,1.8418802637546947,0.7629253219596639,-0.8801924371802096,0.06688204315846484,76
-1.7854218693985449,0.45930577173589615,-1.0328986307739496,-1.0847819319727792,0.04765940193985491,-0.8835401873036776,-0.9277910889255666,0.4082322486845925,-0.6664005781971627,0.5949730700563375,-0.5047141886503133,-0.007089239115260944,-1.0062108879198264,1.4353842307937583,-0.21525723575246578,-0.007115318096171261,69
1.0642731267412167,-1.2840626511335063,-1.5270880787457402,0.9805471143619492,-0.2608173039276257,-0.4073087497812016,1.9885318638524008,-1.3127200468241214,0.42035687843830966,1.5410855567764046,0.4052063259792813,-0.2923767031646099,-0.4308384498743323,-0.4477382548197676,-0.2664962374341072,-0.5744673548468919,52
1.051458004821088,-1.9596177903609813,-0.18573475253229121,-0.3463131164791862,-1.1003467124233417,0.585021932595543,0.23589221071583044,0.30952773165848696,-1.3210248210483848,0.4318696558597846,-1.0341325558721777,-0.002887317733727529,0.3610558710955611,0.5173560444466168,0.20437049612860014,0.45058166721920095,41
-1.9674571483205314,0.7798791988011521,-1.141431469348132,0.4193688949837289,-1.3539374022818673,0.019628682444753607,2.059857664921687,-0.4930361332105827,0.5601238590314288,-0.2615100356381094,-0.32030052842456924,-1.108063315749336,-0.42544605321824974,-0.3912744224029141,0.40982049729624176,0.10398210234190075,73
0.7640685331914807,-0.5267245364977167,1.5704176859648045,-0.8068218856439491,0.6465503946306796,-1.2057245721147347,-0.7716476947425494,0.15831609577980546,0.2147023643490074,-0.7934506851878097,0.5963928793047136,0.3045476939234807,0.3599361351286251,-0.7066650321730489,0.04670948044604528,0.005032423941346421,45
0.43766555588440154,1.3978850298676486,-2.662168194249988,0.6907934403725257,-1.4418601029131937,-0.48001969299870345,1.2755342285013607,0.770272497402169,0.7428003853090347,-0.5227039064502477,-0.6538696297001875,-0.5080252022153838,-0.1731978061733933,-0.6678204300023424,-0.14111758520694295,0.23160444578961037,79
-0.8277633965946992,-0.8205305706301085,1.0279518169097352,1.0383602041806717,0.4368593169118207,-0.02128597017448959,-1.379818257837537,-1.709778897897684,-0.19259130736617167,0.8083659312994643,-0.3791747979953408,-0.26465257338159687,-0.6841024713535897,-0.4061573524113958,-0.22491287463424062,-0.3269144448839582,54
-0.29285112244867484,0.6427141141051304,-1.4938203789724473,1.4966175091605554,2.14607593353631,0.38706962861780364,-0.5208766657435255,-0.7762386380170431,0.2679603001776907,-0.7437701790045349,-0.15780279559507498,-1.15586998398347,1.2028329191462694,0.5585067055720225,-0.46580772215952393,0.3796415064059409,35
0.272850908501982,-2.1448209723176137,0.09539253226766924,-1.4838302581798772,1.4723088967709996,0.22173013795045252,-0.8252252276630989,-0.0543495798341331,-0.11522394314877371,-0.555060238085345,-0.19905097728491955,-1.0903218228105522,0.18389774506628528,-0.2997890774561942,-0.029615303701506206,-0.13504574372193534,75
-1.1081836313663855,-0.759184810413859,0.7089831393279522,2.0963021228782557,-0.4725298528420541,1.1396667422585307,-0.10659310520489719,-1.8872159093526302,-1.0089342278060496,-0.128475697418925,-0.10633941151999284,-0.025024412066239152,-0.22991861383746526,0.26849552272664123,0.10482792074052481,0.26981818781106737,50
-1.84125190704784,0.9575257713135292,-1.052601194402631,-2.053069510869328,0.5383052480422654,-0.33408661918415944,0.17900111314248335,-0.35359915154462246,0.10922025828309015,-0.4604404241915708,-0.04813740634581452,-0.8230838103156327,-1.5340278985242246,1.4590632036943858,-0.21301546871236346,0.6961966358059322,36
1.8835166034399045,-0.8313152634573169,-0.9701708654256952,-1.2412182997465424,0.553144651054913,-0.4922631783183821,-0.551566547741481,-0.5447864753723385,-0.17486546612040849,-0.3870753979131847,-0.7519579760252453,-0.04286706554520303,0.23643292977786523,0.02256520767774786,-0.28025497926812687,0.0042890322017701404,39
